hvordan,311651
4.,311308
Å,311209
enkelte,310940
Hvis,310659
lille,310382
allerede,308058
ind,307559
viser,307137
Nu,306716
arbeidet,306652
lot,306259
17,304184
byen,303054
imidlertid,302892
lang,301888
hatt,301800
dens,301782
19,301696
straks,300444
hverandre,299784
vann,299445
E,299205
©,297207
virkelig,297091
eg,295554
nådde,294926
Nå,294427
finne,294408
50,294387
veien,291224
8.,289694
be,288494
hodet,287365
dagen,286058
imot,284940
inne,284647
nesten,284078
sit,284073
engang,283259
lange,283159
T,282163
die,281651
no,281628
gått,281276
ganger,280047
tilfelle,280041
gik,279363
tale,278053
100,276792
borte,276681
således,276018
D,275369
tidligere,273903
gammel,273141
oppe,272839
døde,272258
Deres,271636
mitt,271147
lor,270902
gjelder,270668
syntes,270618
kjente,270339
ti,269688
22,269563
havde,269090
våre,268397
reiste,268251
sikkert,267672
ellers,267573
slags,267530
h,266708
form,266421
5.,262111
ve,262103
fant,261647
Ikke,261044
cm,258993
40,258622
24,257887
kar,257585
bestemt,257206
faa,257083
stadig,256694
so,256196
følgende,255390
hus,255244
største,254831
g.,254562
kort,254169
bar,253697
gitt,253590
y,252910
utenfor,252818
21,251987
riktig,251893
sterkt,250390
Jesus,249847
høre,249793
6.,248216
II,247689
L.,247371
by,247342
slutt,247304
or,246893
Efter,245584
intet,244786
tor,243863
satte,242607
ar,241682
lian,240573
sto,240516
betydning,240021
aar,239772
Har,238512
bruk,238020
menn,237562
samt,237244
bak,237191
G,237067
och,237065
anden,235088
med.,234956
fik,234493
hører,234186
na,232618
£,232503
el,231985
82,231764
rekke,231418
Bergen,231337
følge,231145
23,231041
le,230175
vite,225769
nær,225535
viste,225022
naar,224064
slike,223564
ennu,223224
visst,223013
sette,222883
lagt,222333
hjelp,221241
mai,220760
glad,220430
Alle,220337
beste,218417
vårt,217976
ropte,217696
is,217402
vanskelig,217138
fleste,216894
X,216005
reise,215528
juni,215405
kg,214152
28,213939
rette,213901
vart,213865
stund,213647
maatte,213375
samtidig,213092
tenke,212466
Disse,211886
11.,211285
eget,211284
ga,210742
R,209804
26,209062
finner,208873
att,208804
Hva,208545
Ole,208446
plass,208422
mannen,208224
overfor,207457
At,207312
mye,206708
have,206189
rent,206127
stilling,204842
helst,204509
finnes,204460
mener,204450
menneske,203708
27,203700
lys,203516
følte,203311
60,203302
te,203050
vedkommende,202436
nytt,202411
arbeid,202099
juli,201906
skyld,201414
fru,201268
hånden,201066
huset,200336
penger,199649
norsk,199193
plutselig,199190
årene,198113
ventet,196842
sønn,196156
hensyn,195570
forbi,195177
jorden,195008
slo,194935
Under,193829
32,193461
enten,193451
holder,193197
Jo,192872
likevel,192317
fire,192293
nærmere,192186
31,192036
allikevel,191476
Norges,191421
stå,191386
slikt,191080
England,190555
7.,190462
ho,190413
fig.,189904
døren,189707
hvem,189460
dels,189224
vise,189215
kraft,189086
jord,188607
langs,188598
atter,188181
april,188087
Fig,186673
født,186320
bl,186263
egne,185995
saken,185738
....,185635
on,185448
mente,184784
lo,184437
grad,184139
29,183481
enhver,183480
p,183135
eit,182250
W,182173
fri,182086
La,181728
fulgte,181588
full,181424
snakke,181335
spørsmål,181195
steder,181020
sterk,180818
lar,180591
merke,180500
nei,180273
und,180201
hjemme,180128
Ingen,179931
nede,179578
fremdeles,179573
nødvendig,179553
ro,178880
forbindelse,178623
snakket,178398
kjenner,178385
blandt,178283
omtrent,178218
endelig,178156
krigen,177850
klart,177636
anledning,177630
km,176978
hørt,176270
svært,174969
inntil,174646
“,174156
Etter,173902
Johan,173511
35,173348
brukes,173123
akkurat,172842
ansiktet,172513
tyske,172347
mål,172320
dit,172272
én,172092
